Simulation:,Air Resistance
Trajectory,X,Y
Angle 61,13883.9876353943,8280.94579806277
Angle 61,13899.2098158813,8260.43948322297
Angle 61,13914.4164461977,8239.85611654445
Angle 61,13929.6075101934,8219.19582010184
Angle 61,13944.782991785,8198.45871618969
Angle 61,13959.9428749573,8177.64492732066
Angle 61,13975.0871437635,8156.75457622357
Angle 61,13990.2157823266,8135.78778584153
Angle 61,14005.3287748404,8114.74467932997
Angle 61,14020.4261055696,8093.62538005477
Angle 61,14035.5077588514,8072.43001159031
Angle 61,14050.5737190961,8051.15869771753
Angle 61,14065.6239707877,8029.81156242198
Angle 61,14080.6584984849,8008.38872989191
Angle 61,14095.6772868222,7986.89032451629
Angle 61,14110.6803205099,7965.31647088284
Angle 61,14125.6675843356,7943.6672937761
Angle 61,14140.6390631647,7921.94291817546
Angle 61,14155.5947419411,7900.14346925313
Angle 61,14170.534605688,7878.26907237224
Angle 61,14185.4586395088,7856.31985308483
Angle 61,14200.3668285873,7834.29593712983
Angle 61,14215.2591581891,7812.19745043111
Angle 61,14230.1356136618,7790.02451909549
Angle 61,14244.9961804358,7767.7772694107
Angle 61,14259.8408440252,7745.45582784342
Angle 61,14274.6695900281,7723.06032103726
Angle 61,14289.4824041275,7700.59087581074
Angle 61,14304.2792720919,7678.04761915532
Angle 61,14319.0601797759,7655.43067823332
Angle 61,14333.8251131209,7632.74018037597
Angle 61,14348.5740581556,7609.97625308135
Angle 61,14363.3070009966,7587.13902401239
Angle 61,14378.0239278492,7564.22862099483
Angle 61,14392.7248250077,7541.24517201519
Angle 61,14407.4096788563,7518.18880521879
Angle 61,14422.0784758693,7495.05964890765
Angle 61,14436.7312026119,7471.85783153851
Angle 61,14451.3678457405,7448.58348172079
Angle 61,14465.9883920038,7425.23672821454
Angle 61,14480.5928282426,7401.8176999284
Angle 61,14495.1811413907,7378.32652591762
Angle 61,14509.7533184755,7354.76333538195
Angle 61,14524.3093466182,7331.12825766364
Angle 61,14538.8492130346,7307.42142224541
Angle 61,14553.3729050352,7283.6429587484
Angle 61,14567.8804100262,7259.79299693011
Angle 61,14582.3717155093,7235.87166668241
Angle 61,14596.8468090827,7211.87909802948
Angle 61,14611.3056784415,7187.81542112574
Angle 61,14625.7483113775,7163.68076625386
Angle 61,14640.1746957807,7139.4752638227
Angle 61,14654.5848196386,7115.19904436528
Angle 61,14668.9786710375,7090.85223853673
Angle 61,14683.3562381622,7066.43497711226
Angle 61,14697.7175092971,7041.94739098515
Angle 61,14712.0624728259,7017.38961116467
Angle 61,14726.3911172323,6992.76176877411
Angle 61,14740.7034311005,6968.06399504868
Angle 61,14754.9994031153,6943.29642133352
Angle 61,14769.2790220625,6918.45917908168
Angle 61,14783.5422768294,6893.55239985207
Angle 61,14797.7891564048,6868.57621530745
Angle 61,14812.0196498799,6843.53075721239
Angle 61,14826.2337464479,6818.41615743128
Angle 61,14840.4314354049,6793.23254792627
Angle 61,14854.6127061499,6767.98006075529
Angle 61,14868.7775481851,6742.65882807004
Angle 61,14882.9259511164,6717.26898211392
Angle 61,14897.0579046533,6691.8106552201
Angle 61,14911.1733986097,6666.28397980946
Angle 61,14925.2724229037,6640.68908838859
Angle 61,14939.3549675579,6615.02611354782
Angle 61,14953.4210226999,6589.29518795921
Angle 61,14967.4705785626,6563.49644437451
Angle 61,14981.5036254838,6537.63001562325
Angle 61,14995.5201539072,6511.69603461069
Angle 61,15009.5201543823,6485.69463431584
Angle 61,15023.5036175645,6459.62594778951
Angle 61,15037.4705342153,6433.49010815231
Angle 61,15051.4208952028,6407.28724859267
Angle 61,15065.3546915016,6381.0175023649
Angle 61,15079.2719141932,6354.68100278716
Angle 61,15093.1725544659,6328.27788323959
Angle 61,15107.0566036152,6301.80827716226
Angle 61,15120.924053044,6275.27231805326
Angle 61,15134.7748942626,6248.67013946676
Angle 61,15148.6091188887,6222.00187501103
Angle 61,15162.4267186481,6195.26765834652
Angle 61,15176.2276853744,6168.46762318391
Angle 61,15190.012011009,6141.60190328219
Angle 61,15203.7796876017,6114.67063244673
Angle 61,15217.5307073106,6087.67394452733
Angle 61,15231.265062402,6060.61197341632
Angle 61,15244.9827452508,6033.48485304667
Angle 61,15258.6837483406,6006.29271739003
Angle 61,15272.3680642635,5979.03570045486
Angle 61,15286.0356857205,5951.71393628451
Angle 61,15299.6866055215,5924.32755895536
Angle 61,15313.3208165853,5896.87670257487
Angle 61,15326.9383119397,5869.36150127975
Angle 61,15340.5390847217,5841.78208923407
Angle 61,15354.1231281773,5814.13860062735
Angle 61,15367.6904356618,5786.43116967275
Angle 61,15381.2410006397,5758.65993060516
Angle 61,15394.7748166849,5730.82501767935
Angle 61,15408.2918774806,5702.92656516813
Angle 61,15421.7921768193,5674.96470736053
Angle 61,15435.2757086029,5646.93957855988
Angle 61,15448.7424668429,5618.85131308207
Angle 61,15462.19244566,5590.70004525364
Angle 61,15475.6256392846,5562.48590941003
Angle 61,15489.0420420564,5534.2090398937
Angle 61,15502.4416484245,5505.86957105235
Angle 61,15515.8244529476,5477.46763723712
Angle 61,15529.1904502939,5449.00337280078
Angle 61,15542.5396352408,5420.47691209594
Angle 61,15555.8720026754,5391.88838947327
Angle 61,15569.187547594,5363.23793927969
Angle 61,15582.4862651023,5334.52569585665
Angle 61,15595.7681504154,5305.75179353833
Angle 61,15609.0331988577,5276.91636664986
Angle 61,15622.2814058629,5248.01954950561
Angle 61,15635.5127669737,5219.06147640743
Angle 61,15648.7272778421,5190.04228164287
Angle 61,15661.9249342294,5160.96209948351
Angle 61,15675.1057320055,5131.82106418317
Angle 61,15688.2696671497,5102.61930997623
Angle 61,15701.41673575,5073.35697107592
Angle 61,15714.5469340032,5044.03418167256
Angle 61,15727.6602582151,5014.65107593193
Angle 61,15740.7567047998,4985.20778799352
Angle 61,15753.8362702803,4955.70445196888
Angle 61,15766.8989512881,4926.14120193991
Angle 61,15779.9447445629,4896.51817195723
Angle 61,15792.9736469528,4866.83549603846
Angle 61,15805.9856554141,4837.09330816661
Angle 61,15818.9807670113,4807.29174228839
Angle 61,15831.9589789167,4777.4309323126
Angle 61,15844.9202884107,4747.51101210847
Angle 61,15857.8646928811,4717.53211550403
Angle 61,15870.7921898238,4687.49437628451
Angle 61,15883.7027768418,4657.3979281907
Angle 61,15896.5964516456,4627.24290491736
Angle 61,15909.4732120531,4597.02944011159
Angle 61,15922.333055989,4566.75766737128
Angle 61,15935.1759814852,4536.4277202435
Angle 61,15948.0019866804,4506.03973222292
Angle 61,15960.8110698198,4475.59383675024
Angle 61,15973.6032292553,4445.09016721063
Angle 61,15986.378463445,4414.52885693218
Angle 61,15999.1367709533,4383.91003918434
Angle 61,16011.8781504507,4353.23384717641
Angle 61,16024.6026007134,4322.50041405594
Angle 61,16037.3101206234,4291.70987290729
Angle 61,16050.0007091683,4260.86235675003
Angle 61,16062.674365441,4229.9579985375
Angle 61,16075.3310886394,4198.99693115527
Angle 61,16087.9708780668,4167.97928741964
Angle 61,16100.5937331308,4136.90520007619
Angle 61,16113.1996533441,4105.77480179825
Angle 61,16125.7886383236,4074.58822518547
Angle 61,16138.3606877904,4043.34560276234
Angle 61,16150.9158015698,4012.04706697674
Angle 61,16163.4539795907,3980.69275019848
Angle 61,16175.9752218859,3949.28278471787
Angle 61,16188.4795285915,3917.8173027443
Angle 61,16200.9668999468,3886.29643640476
Angle 61,16213.4373362942,3854.72031774253
Angle 61,16225.8908380789,3823.08907871564
Angle 61,16238.3274058485,3791.40285119558
Angle 61,16250.7470402532,3759.66176696585
Angle 61,16263.1497420451,3727.86595772058
Angle 61,16275.5355120786,3696.01555506318
Angle 61,16287.9043513093,3664.11069050493
Angle 61,16300.2562607946,3632.15149546366
Angle 61,16312.591241693,3600.13810126238
Angle 61,16324.9092952639,3568.07063912791
Angle 61,16337.2104228678,3535.9492401896
Angle 61,16349.4946259652,3503.77403547794
Angle 61,16361.7619061173,3471.54515592328
Angle 61,16374.0122649851,3439.26273235452
Angle 61,16386.2457043294,3406.92689549775
Angle 61,16398.4622260107,3374.53777597504
Angle 61,16410.6618319885,3342.09550430308
Angle 61,16422.8445243215,3309.60021089191
Angle 61,16435.0103051671,3277.05202604369
Angle 61,16447.1591767813,3244.45107995139
Angle 61,16459.2911415182,3211.79750269756
Angle 61,16471.4062018301,3179.09142425306
Angle 61,16483.5043602668,3146.33297447584
Angle 61,16495.5856194756,3113.5222831097
Angle 61,16507.6499822011,3080.65947978307
Angle 61,16519.6974512847,3047.74469400776
Angle 61,16531.7280296644,3014.77805517782
Angle 61,16543.7417203749,2981.75969256828
Angle 61,16555.7385265464,2948.68973533399
Angle 61,16567.7184514055,2915.56831250841
Angle 61,16579.6814982741,2882.39555300247
Angle 61,16591.6276705691,2849.17158560336
Angle 61,16603.5569718028,2815.8965389734
Angle 61,16615.4694055819,2782.57054164891
Angle 61,16627.3649756076,2749.19372203899
Angle 61,16639.2436856752,2715.76620842446
Angle 61,16651.1055396738,2682.28812895671
Angle 61,16662.950541586,2648.75961165655
Angle 61,16674.7786954876,2615.18078441316
Angle 61,16686.5900055474,2581.55177498292
Angle 61,16698.3844760269,2547.87271098836
Angle 61,16710.1621112797,2514.14371991706
Angle 61,16721.9229157518,2480.36492912057
Angle 61,16733.6668939805,2446.53646581334
Angle 61,16745.3940505949,2412.65845707165
Angle 61,16757.1043903152,2378.73102983256
Angle 61,16768.7979179521,2344.75431089288
Angle 61,16780.4746384071,2310.72842690809
Angle 61,16792.1345566719,2276.65350439137
Angle 61,16803.777677828,2242.5296697125
Angle 61,16815.4040070465,2208.35704909691
Angle 61,16827.0135495879,2174.13576862465
Angle 61,16838.6063108015,2139.86595422938
Angle 61,16850.1822961253,2105.5477316974
Angle 61,16861.7415110856,2071.18122666663
Angle 61,16873.2839612969,2036.7665646257
Angle 61,16884.8096524611,2002.3038709129
Angle 61,16896.3185903678,1967.79327071529
Angle 61,16907.8107808933,1933.23488906771
Angle 61,16919.2862300009,1898.62885085185
Angle 61,16930.7449437403,1863.97528079531
Angle 61,16942.1869282471,1829.27430347067
Angle 61,16953.6121897428,1794.52604329458
Angle 61,16965.0207345344,1759.73062452683
Angle 61,16976.4125690139,1724.88817126946
Angle 61,16987.7876996581,1689.99880746586
Angle 61,16999.1461330282,1655.06265689988
Angle 61,17010.4878757696,1620.07984319493
Angle 61,17021.8129346117,1585.05048981315
Angle 61,17033.1213163669,1549.9747200545
Angle 61,17044.413027931,1514.85265705593
Angle 61,17055.6880762828,1479.6844237905
Angle 61,17066.9464684831,1444.47014306657
Angle 61,17078.1882116752,1409.20993752696
Angle 61,17089.4133130841,1373.9039296481
Angle 61,17100.6217800162,1338.55224173922
Angle 61,17111.8136198591,1303.15499594155
Angle 61,17122.9888400811,1267.7123142275
Angle 61,17134.147448231,1232.22431839987
Angle 61,17145.2894519377,1196.69113009107
Angle 61,17156.41485891,1161.11287076231
Angle 61,17167.5236769359,1125.48966170285
Angle 61,17178.6159138826,1089.82162402922
Angle 61,17189.6915776961,1054.10887868448
Angle 61,17200.7506764008,1018.35154643745
Angle 61,17211.7932180991,982.549747881949
Angle 61,17222.8192109711,946.703603436103
Angle 61,17233.8286632745,910.813233341578
Angle 61,17244.8215833437,874.878757662872
Angle 61,17255.7979795902,838.900296286594
Angle 61,17266.7578605014,802.877968920765
Angle 61,17277.7012346412,766.811895094109
Angle 61,17288.6281106486,730.702194155362
Angle 61,17299.5384972385,694.54898527259
Angle 61,17310.4324032003,658.352387432505
Angle 61,17321.3098373983,622.112519439798
Angle 61,17332.170808771,585.829499916471
Angle 61,17343.0153263307,549.503447301185
Angle 61,17353.8433991636,513.134479848605
Angle 61,17364.6550364289,476.722715628758
Angle 61,17375.4502473586,440.268272526404
Angle 61,17386.2290412575,403.771268240397
Angle 61,17396.9914275025,367.231820283074
Angle 61,17407.7374155422,330.650045979633
Angle 61,17418.4670148969,294.02606246753
Angle 61,17429.1802351579,257.359986695876
Angle 61,17439.8770859875,220.651935424848
Angle 61,17450.5575771182,183.902025225098
Angle 61,17461.2217183528,147.110372477175
Angle 61,17471.8695195636,110.277093370955
Angle 61,17482.5009906927,73.4023039050726
Angle 61,17493.1161417509,36.4861198863637
Angle 61,17503.5798087584,0
Angle 62,0,0
Angle 62,32.7709929687063,61.5352737719245
Angle 62,65.4505974872572,122.800944159561
Angle 62,98.0394356042558,183.798451397377
Angle 62,130.538123515689,244.52922178742
Angle 62,162.947271638679,304.994667873553
Angle 62,195.267484684068,365.196188612947
Angle 62,227.499361727876,425.135169544892
Angle 62,259.643496281632,484.812982956961
Angle 62,291.70047636161,544.230988048592
Angle 62,323.670884557001,603.39053109213
Angle 62,355.555298097009,662.292945591377
Angle 62,387.354288916932,720.939552437683
Angle 62,419.068423723213,779.331660063658
Angle 62,450.698264057493,837.470564594503
Angle 62,482.244366359693,895.357549997041
Angle 62,513.707282030123,952.993888226472
Angle 62,545.087557490653,1010.3808393709
Angle 62,576.385734244957,1067.51965179366
Angle 62,607.60234893784,1124.4115622735
Angle 62,638.737933413677,1181.05779614268
Angle 62,669.793014773971,1237.45956742293
Angle 62,700.768115434052,1293.61807895943
Angle 62,731.663753178919,1349.5345225528
Angle 62,762.480441218266,1405.21007908903
Angle 62,793.218688240672,1460.64591866763
Angle 62,823.878998467009,1515.84320072773
Angle 62,854.461871703041,1570.80307417246
Angle 62,884.967803391263,1625.52667749137
Angle 62,915.397284661973,1680.01513888115
Angle 62,945.750802383596,1734.26957636456
Angle 62,976.028839212278,1788.29109790758
Angle 62,1006.23187364075,1842.08080153494
Angle 62,1036.36038004648,1895.63977544389
Angle 62,1066.41482873916,1948.96909811637
Angle 62,1096.39568600746,2002.06983842959
Angle 62,1126.30341416513,2054.94305576492
Angle 62,1156.13847159646,2107.58980011536
Angle 62,1185.90131280105,2160.01111219134
Angle 62,1215.59238843798,2212.20802352512
Angle 62,1245.21214536933,2264.1815565736
Angle 62,1274.76102670307,2315.93272481979
Angle 62,1304.23947183537,2367.46253287275
Angle 62,1333.6479164923,2418.77197656615
Angle 62,1362.98679277095,2469.86204305548
Angle 62,1392.25652917996,2520.73371091387
Angle 62,1421.45755067946,2571.38795022654
Angle 62,1450.59027872053,2621.82572268397
Angle 62,1479.65513128404,2672.0479816738
Angle 62,1508.65252291895,2722.05567237139
Angle 62,1537.58286478015,2771.84973182918
Angle 62,1566.44656466565,2821.43108906479
Angle 62,1595.24402705342,2870.80066514793
Angle 62,1623.97565313757,2919.9593732861
Angle 62,1652.64184086417,2968.90811890912
Angle 62,1681.24298496642,3017.64779975253
Angle 62,1709.77947699952,3066.17930593981
Angle 62,1738.25170537493,3114.50352006355
Angle 62,1766.66005539424,3162.62131726545
Angle 62,1795.00490928253,3210.5335653153
Angle 62,1823.2866462213,3258.24112468885
Angle 62,1851.505642381,3305.74484864468
Angle 62,1879.66227095304,3353.0455833
Angle 62,1907.75690218144,3400.14416770547
Angle 62,1935.78990339403,3447.04143391899
Angle 62,1963.7616390332,3493.73820707856
Angle 62,1991.67247068635,3540.23530547412
Angle 62,2019.52275711579,3586.53354061847
Angle 62,2047.31285428834,3632.63371731726
Angle 62,2075.04311540454,3678.53663373806
Angle 62,2102.7138909274,3724.24308147848
Angle 62,2130.3255286109,3769.75384563347
Angle 62,2157.87837352796,3815.06970486169
Angle 62,2185.37276809816,3860.19143145106
Angle 62,2212.80905211508,3905.11979138339
Angle 62,2240.18756277322,3949.85554439826
Angle 62,2267.50863469467,3994.39944405601
Angle 62,2294.77259995533,4038.75223779994
Angle 62,2321.97978811089,4082.91466701773
Angle 62,2349.13052622239,4126.88746710204
Angle 62,2376.22513888152,4170.67136751038
Angle 62,2403.26394823554,4214.26709182413
Angle 62,2430.2472740119,4257.67535780696
Angle 62,2457.17543354258,4300.8968774623
Angle 62,2484.04874178807,4343.93235709033
Angle 62,2510.86751136108,4386.78249734402
Angle 62,2537.63205254991,4429.4479932846
Angle 62,2564.34267334156,4471.92953443632
Angle 62,2590.99967944456,4514.2278048405
Angle 62,2617.60337431145,4556.34348310886
Angle 62,2644.15405916104,4598.2772424763
Angle 62,2670.65203300035,4640.02975085292
Angle 62,2697.09759264633,4681.60167087544
Angle 62,2723.49103274721,4722.99365995797
Angle 62,2749.8326458037,4764.20637034218
Angle 62,2776.12272218985,4805.24044914682
Angle 62,2802.36155017365,4846.09653841664
Angle 62,2828.54941593742,4886.77527517072
Angle 62,2854.68660359794,4927.2772914502
Angle 62,2880.77339522627,4967.60321436545
Angle 62,2906.81007086742,5007.75366614262
Angle 62,2932.79690855967,5047.72926416967
Angle 62,2958.73418435378,5087.53062104184
Angle 62,2984.62217233186,5127.15834460653
Angle 62,3010.46114462604,5166.61303800767
Angle 62,3036.25137143696,5205.8952997296
Angle 62,3061.99312105193,5245.00572364031
Angle 62,3087.68665986299,5283.94489903427
Angle 62,3113.33225238469,5322.7134106747
Angle 62,3138.93016127161,5361.31183883537
Angle 62,3164.48064733579,5399.74075934184
Angle 62,3189.98396956381,5438.00074361226
Angle 62,3215.44038513378,5476.09235869772
Angle 62,3240.85014943206,5514.01616732202
Angle 62,3266.2135160698,5551.77272792111
Angle 62,3291.53073689928,5589.36259468192
Angle 62,3316.80206203005,5626.78631758086
Angle 62,3342.0277398449,5664.04444242178
Angle 62,3367.20801701559,5701.13751087356
Angle 62,3392.34313851847,5738.06606050723
Angle 62,3417.43334764982,5774.83062483262
Angle 62,3442.47888604111,5811.43173333467
Angle 62,3467.47999367399,5847.86991150924
Angle 62,3492.43690889514,5884.14568089856
Angle 62,3517.34986843098,5920.25955912628
Angle 62,3542.21910740214,5956.21205993204
Angle 62,3567.04485933782,5992.00369320574
Angle 62,3591.82735618994,6027.63496502138
Angle 62,3616.56682834711,6063.10637767047
Angle 62,3641.26350464854,6098.41842969516
Angle 62,3665.91761239763,6133.5716159209
Angle 62,3690.52937737555,6168.56642748877
Angle 62,3715.09902385457,6203.40335188748
Angle 62,3739.62677461125,6238.08287298492
